cluster_id cluster_description snomed_code snomed_code_description pcd_refset_id service_and_ruleset med_code_id observations original_read_code cleansed_read_code term snomed_ct_description_id release emis_code_category_id include comments category
LSMOK_COD "Smoker codes" 266918002 "Tobacco smoking consumption (observable entity)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 102921000006112 2000000 137 137..00 "Tobacco smoking consumption" 397730015 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 160616005 "Trying to give up smoking (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 250372012 2000000 137G 137G.00 "Trying to give up smoking" 250372012 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 77176002 "Smoker (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 128130017 2000000 137P-1 137P.11 Smoker 128130017 NA 17 NA NA "Current smoker"
SMOK_COD "Smoking habit codes" 160619003 "Rolls own cigarettes (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 250375014 1000000 137M 137M.00 "Rolls own cigarettes" 250375014 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 230056004 "Cigarette consumption (observable entity)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 344793011 1000000 137X 137X.00 "Cigarette consumption" 344793011 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 266924008 "Ex-heavy cigarette smoker (20-39/day) (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 250366012 1000000 137A 137A.00 "Ex-heavy cigarette smoker (20-39/day)" 397739019 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 160605003 "Heavy cigarette smoker (20-39 cigs/day) (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 819331000006110 1000000 1375 1375.00 "Heavy cigarette smoker (20-39 cigs/day)" 250360018 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 394873005 "Not interested in stopping smoking (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 1488578010 1000000 137d 137d.00 "Not interested in stopping smoking" 1488578010 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 8517006 "Ex-smoker (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 250371017 1000000 137F 137F.00 "Ex-smoker - amount unknown" 15047015 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 160619003 "Rolls own cigarettes (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 250375014 1000000 137M 137M.00 "Rolls own cigarettes" 250375014 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 230056004 "Cigarette consumption (observable entity)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 344793011 1000000 137X 137X.00 "Cigarette consumption" 344793011 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 394873005 "Not interested in stopping smoking (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 1488578010 1000000 137d 137d.00 "Not interested in stopping smoking" 1488578010 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 160605003 "Heavy cigarette smoker (20-39 cigs/day) (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 819331000006110 1000000 1375 1375.00 "Heavy cigarette smoker (20-39 cigs/day)" 250360018 NA 17 NA NA "Current smoker"
additional NA 315232003 NA NA NA 459722017 1000000 8HTK 8HTK.00 "Referral to stop-smoking clinic" 459722017 NA 40 intervention NA "Current smoker"
additional NA 395700008 NA NA NA 1489355012 1000000 8H7i 8H7i.00 "Referral to smoking cessation advisor" 1489355012 NA 40 intervention NA "Current smoker"
additional NA 401068004 NA NA NA 1780273014 1000000 9N2k 9N2k.00 "Seen by smoking cessation advisor" 1780273014 NA 37 intervention NA "Current smoker"
additional NA 527151000000107 NA NA NA 1176421000000118 1000000 8IAj 8IAj.00 "Smoking cessation advice declined" 1176421000000118 NA 32 intervention NA "Current smoker"
additional NA 310429001 NA NA NA 5999811000006115 1000000 ^ESCTSM599981 NA "Smoking monitoring invitation" 454002012 NA 37 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 394871007 "Thinking about stopping smoking (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 1488576014 900000 137c 137c.00 "Thinking about stopping smoking" 1488576014 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 394871007 "Thinking about stopping smoking (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 1488576014 900000 137c 137c.00 "Thinking about stopping smoking" 1488576014 NA 17 NA NA "Current smoker"
SMOK_COD "Smoking habit codes" 266920004 "Trivial cigarette smoker (less than one cigarette/day) (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 88471000006112 700000 1372 1372.00 "Trivial cigarette smoker (less than one cigarette/day)" 397735013 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 266920004 "Trivial cigarette smoker (less than one cigarette/day) (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 88471000006112 700000 1372 1372.00 "Trivial cigarette smoker (less than one cigarette/day)" 397735013 NA 17 NA NA "Current smoker"
additional NA 225324006 NA NA NA 936011000006114 700000 67H1 67H1.00 "Advice on effects of smoking on health" 338609015 NA 17 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 266921000 "Ex-trivial cigarette smoker (<1/day) (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 250363016 600000 1377 1377.00 "Ex-trivial cigarette smoker (<1/day)" 397736014 NA 17 NA NA "Smoking status"
additional NA 137811000006103 NA NA NA 137811000006119 600000 EGTON320 NA "Smoking Status" 137811000006119 NA 17 Status NA "Smoking status"
SMOK_COD "Smoking habit codes" 394872000 "Ready to stop smoking (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 1488577017 500000 137b 137b.00 "Ready to stop smoking" 1488577017 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 401201003 "Cigarette pack-years (observable entity)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 1780396011 500000 137g 137g.00 "Cigarette pack-years" 1780396011 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 394872000 "Ready to stop smoking (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 1488577017 500000 137b 137b.00 "Ready to stop smoking" 1488577017 NA 17 NA NA "Current smoker"
additional NA 228487000 NA NA NA 342574011 500000 137n 137n.00 "Total time smoked" 342574011 NA 17 Status NA "Smoking status"
additional NA 1087441000000106 NA NA NA 1175011000000112 500000 8IEK 8IEK.00 "Smoking cessation programme declined" 2724181000000114 NA 32 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 59978006 "Cigar smoker (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 99639019 400000 137J 137J.00 "Cigar smoker" 99639019 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 59978006 "Cigar smoker (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 99639019 400000 137J 137J.00 "Cigar smoker" 99639019 NA 17 NA NA "Current smoker"
additional NA 185789006 NA NA NA 498831000006118 400000 9OO1 9OO1.00 "Attends stop smoking monitoring" 285791018 NA 37 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 82302008 "Pipe smoker (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 136515019 300000 137H 137H.00 "Pipe smoker" 136515019 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 82302008 "Pipe smoker (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 136515019 300000 137H 137H.00 "Pipe smoker" 136515019 NA 17 NA NA "Current smoker"
additional NA 401160008 NA NA NA 1773560017 300000 13p5 13p5.00 "Smoking cessation programme start date" 1773560017 NA 17 intervention "Could no longer be current smoker" "Current smoker"
additional NA 856371000006107 NA NA NA 856371000006111 300000 EGTONSM6 NA "Smoking clinic" 856371000006111 NA 17 intervention NA "Current smoker"
additional NA 506491000000102 NA NA NA 1125741000000111 300000 67H6 67H6.00 "Brief intervention for smoking cessation" 1125741000000111 NA 17 intervention NA "Current smoker"
additional NA 767641000000109 NA NA NA 1709641000000115 300000 9NS02 9NS0200 "Referral for smoking cessation service offered" 1709641000000115 NA 37 intervention NA "Current smoker"
additional NA 822591000000108 NA NA NA 2141561000000115 300000 8IEM 8IEM.00 "Smoking cessation drug therapy declined" 2141561000000115 NA 32 intervention NA "Current smoker"
additional NA 871641000000105 NA NA NA 2251871000000112 300000 8IEo 8IEo.00 "Referral to smoking cessation service declined" 2251871000000112 NA 32 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 266925009 "Ex-very heavy cigarette smoker (40+/day) (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 250367015 200000 137B 137B.00 "Ex-very heavy cigarette smoker (40+/day)" 397740017 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 428041000124106 "Occasional tobacco smoker (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 397733018 200000 1372-1 1372.11 "Occasional smoker" 2717161000000119 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 428041000124106 "Occasional tobacco smoker (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 397733018 200000 1372-1 1372.11 "Occasional smoker" 2717161000000119 NA 17 NA NA "Current smoker"
additional NA 390900001 NA NA NA 1484932017 200000 13p 13p..00 "Smoking cessation milestones" 1484932017 NA 17 intervention NA "Current smoker"
additional NA 390902009 NA NA NA 1484934016 200000 13p1 13p1.00 "Smoking status at 4 weeks" 1484934016 NA 17 Status NA "Smoking status"
additional NA 714001000000108 NA NA NA 21681000000118 200000 9OO 9OO..00 "Anti-smoking monitoring admin." 1565241000000115 NA 37 intervention NA "Current smoker"
additional NA 25261000000107 NA NA NA 62881000000117 200000 9N4M 9N4M.00 "DNA - Did not attend smoking cessation clinic" 62881000000117 NA 37 intervention NA "Current smoker"
additional NA 185792005 NA NA NA 128311000006112 200000 9OO4 9OO4.00 "Stop smoking monitoring first letter" 285794014 NA 37 intervention NA "Current smoker"
additional NA 185799001 NA NA NA 128381000006117 200000 9OOA 9OOA.00 "Stop smoking monitoring check done" 285806011 NA 37 intervention NA "Current smoker"
additional NA 137771000006103 NA NA NA 137771000006119 200000 EGTONSM3 NA "Smoking Age Started" 137771000006119 NA 17 Status NA "Smoking status"
additional NA 710081004 NA NA NA 492511000000117 200000 745H 745H.00 "Smoking cessation therapy" 3043296015 NA 32 intervention NA "Current smoker"
additional NA 755741000000100 NA NA NA 1662951000000113 200000 9Ndg 9Ndg.00 "Declined consent for follow-up by smoking cessation team" 1662951000000113 NA 37 intervention NA "Current smoker"
additional NA 783011000000105 NA NA NA 1750931000000118 200000 8CdB 8CdB.00 "Stop smoking service opportunity signposted" 1750931000000118 NA 32 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 266929003 "Smoking started (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 2669652019 100000 137Q 137Q.00 "Smoking started" 2669652019 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 160606002 "Very heavy cigarette smoker (40+ cigs/day) (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 67621000006112 100000 1376 1376.00 "Very heavy cigarette smoker (40+ cigs/day)" 250362014 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 413173009 "Minutes from waking to first tobacco consumption (observable entity)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 2474719011 100000 137h 137h.00 "Minutes from waking to first tobacco consumption" 2474719011 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 160606002 "Very heavy cigarette smoker (40+ cigs/day) (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 67621000006112 100000 1376 1376.00 "Very heavy cigarette smoker (40+ cigs/day)" 250362014 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 413173009 "Minutes from waking to first tobacco consumption (observable entity)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 2474719011 100000 137h 137h.00 "Minutes from waking to first tobacco consumption" 2474719011 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 266929003 "Smoking started (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 2669652019 100000 137Q 137Q.00 "Smoking started" 2669652019 NA 17 NA NA "Current smoker"
additional NA 714001000000108 NA NA NA 21691000000116 100000 9OO-2 9OO..12 "Anti-smoking monitoring administration" 1565241000000115 NA 37 intervention NA "Current smoker"
additional NA 185795007 NA NA NA 128371000006115 100000 9OO7 9OO7.00 "Stop smoking monitoring verbal invite" 285797019 NA 37 intervention NA "Current smoker"
additional NA 713700008 NA NA NA 482771000000118 100000 745H4 745H400 "Smoking cessation drug therapy" 3297364011 NA 32 intervention NA "Current smoker"
additional NA 904181000006102 NA NA NA 904181000006118 100000 EMISQSM12 NA "Smoking cessation counselling" 904181000006118 NA 17 intervention NA "Current smoker"
additional NA 505651000000103 NA NA NA 1152111000000118 100000 9ko-1 9ko..11 "Current smoker annual review" 1152111000000118 NA 37 y NA "Current smoker"
additional NA 505281000000106 NA NA NA 1715591000006117 100000 8HkQ 8HkQ.00 "Referral to National Health Service stop smoking service" 1122921000000113 NA 40 intervention NA "Current smoker"
additional NA 783401000000101 NA NA NA 1785671000006116 100000 9OOB0 9OOB000 "Stop smoking invitation first short message service text message" 1751761000000117 NA 37 intervention NA "Current smoker"
additional NA 871661000000106 NA NA NA 2251911000000114 100000 8T08 8T08.00 "Referral to smoking cessation service" 2251911000000114 NA 32 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 160612007 "Keeps trying to stop smoking (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 250368013 90000 137C 137C.00 "Keeps trying to stop smoking" 250368013 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 266918002 "Tobacco smoking consumption (observable entity)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 137721000006115 90000 137-1 137..11 "Smoker - amount smoked" 397730015 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 266918002 "Tobacco smoking consumption (observable entity)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 137721000006115 90000 137-1 137..11 "Smoker - amount smoked" 397730015 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 160612007 "Keeps trying to stop smoking (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 250368013 90000 137C 137C.00 "Keeps trying to stop smoking" 250368013 NA 17 NA NA "Current smoker"
additional NA 171055003 NA NA NA 265092010 90000 67A3 67A3.00 "Pregnancy smoking advice" 265092010 NA 17 intervention NA "Current smoker"
additional NA 714001000000108 NA NA NA 16261000000110 80000 9OOZ 9OOZ.00 "Stop smoking monitoring administration" 1567181000000113 NA 37 intervention NA "Current smoker"
additional NA 89765005 NA NA NA 102951000006115 80000 E251 E251.00 "Tobacco dependence" 2951656017 NA 32 y NA "Current smoker"
additional NA 852131000006108 NA NA NA 852131000006112 80000 EMISQSM18 NA "Smoking cessation-practice nurse support" 852131000006112 NA 17 intervention NA "Current smoker"
additional NA 904011000006105 NA NA NA 904011000006114 80000 EMISQSM9 NA "Smoking cessation declaration signed by patient" 904011000006114 NA 37 intervention NA "Current smoker"
SMOK_COD "Smoking habit codes" 446172000 "Failed attempt to stop smoking (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 1592611000000110 70000 137m 137m.00 "Failed attempt to stop smoking" 2882460017 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 160621008 "Ex-cigar smoker (finding)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 649821000006115 70000 137O 137O.00 "Ex-cigar smoker" 250377018 NA 17 NA NA "Smoking status"
SMOK_COD "Smoking habit codes" 266918002 "Tobacco smoking consumption (observable entity)" 999005651000230102 "INLIQ Smoking | NCD Cardiovascular Disease Prevention | NCD Tackling Health Inequalities | PLE GDPPR | PLE PHSMI | QOF Asthma | QOF Mental health | QOF Smoking" 250387019 70000 137Z 137Z.00 "Tobacco consumption NOS" 397730015 NA 17 NA NA "Smoking status"
LSMOK_COD "Smoker codes" 266918002 "Tobacco smoking consumption (observable entity)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 250387019 70000 137Z 137Z.00 "Tobacco consumption NOS" 397730015 NA 17 NA NA "Current smoker"
LSMOK_COD "Smoker codes" 446172000 "Failed attempt to stop smoking (finding)" 999004211000230104 "INLIQ Smoking | NCD Tackling Health Inequalities | PLE GDPPR | QOF Mental health | QOF Smoking" 1592611000000110 70000 137m 137m.00 "Failed attempt to stop smoking" 2882460017 NA 17 NA NA "Current smoker"
additional NA 765001003 NA NA NA 285792013 70000 9OO2 9OO2.00 "Monitoring of smoking cessation therapy refused" 3656021018 NA 37 intervention NA "Current smoker"
