cluster_id cluster_description snomed_code snomed_code_description pcd_refset_id service_and_ruleset med_code_id observations original_read_code cleansed_read_code term snomed_ct_description_id release emis_code_category_id include comments category
NA NA 232717009 NA NA NA 348644016 400000 792-1 792..11 "Coronary artery bypass graft operations" 348644016 NA 32 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 53741008 "Coronary arteriosclerosis (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 2536395017 300000 G340-2 G340.12 "Coronary artery disease" 2536395017 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 57054005 "Acute myocardial infarction (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 219531000000117 300000 G30-5 G30..15 "MI - acute myocardial infarction" 94884017 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 394659003 "Acute coronary syndrome (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 1488382011 200000 G3115 G311500 "Acute coronary syndrome" 1488382011 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 401303003 "Acute ST segment elevation myocardial infarction (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 1780491019 200000 G30X0 G30X000 "Acute ST segment elevation myocardial infarction" 1780491019 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 414545008 "Ischemic heart disease (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299835014 200000 G3z G3z..00 "Ischaemic heart disease NOS" 2534664018 NA 32 NA NA CHD
NA NA 275931000 NA NA NA 411904010 200000 8B63-1 8B63.11 "Aspirin prophylaxis for ischaemic heart disease" 2770029010 NA 32 y NA CHD
NA NA 394724007 NA NA NA 1488440011 200000 8B3k 8B3k.00 "Coronary heart disease medication review" 1488440011 NA 32 y NA CHD
NA NA 401252001 NA NA NA 1780446011 200000 9Ob5 9Ob5.00 "Coronary heart disease monitoring 3rd letter" 1780446011 NA 37 y NA CHD
NA NA 36969009 NA NA NA 2536354015 200000 79294 7929400 "Insertion of coronary artery stent" 2536354015 NA 32 y NA CHD
NA NA 33367005 NA NA NA 595561000006113 200000 554 554..00 "Coronary angiography" 55676017 NA 41 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 73795002 "Acute myocardial infarction of inferior wall (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299714019 100000 G308 G308.00 "Acute myocardial infarction of inferior wall" 122557015 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 4557003 "Preinfarction syndrome (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 7845011 100000 G3111 G311100 "Unstable angina" 7845011 NA 32 NA NA CHD
NA NA 763262001 NA NA NA 216244010 100000 388E 388E.00 "Canadian Cardiovascular Society grading of angina pectoris grade" 3638316014 NA 3 y NA CHD
NA NA 161504004 NA NA NA 251679016 100000 14A5 14A5.00 "H/O: angina pectoris" 251679016 NA 32 y NA CHD
NA NA 170593007 NA NA NA 264492012 100000 662K 662K.00 "Angina control" 264492012 NA 1 y NA CHD
NA NA 390799004 NA NA NA 1484833014 100000 6A4 6A4..00 "Coronary heart disease review" 1484833014 NA 1 y NA CHD
NA NA 11101003 NA NA NA 89711000006118 100000 7928 7928 "Percutaneous transluminal coronary angioplasty" 19234014 NA 32 y NA CHD
NA NA 482961000006104 NA NA NA 482961000006115 100000 EMISHGT65 NA "Anginal Control: No attacks" 482961000006115 NA 27 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 233819005 "Stable angina (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 350348018 90000 G33z7 G33z700 "Stable angina" 350348018 NA 32 NA NA CHD
NA NA 390907003 NA NA NA 1484939014 90000 9Ob 9Ob..00 "Coronary heart disease monitoring administration" 1484939014 NA 37 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 1755008 "Old myocardial infarction (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 4031011 70000 G32 G32..00 "Old myocardial infarction" 4031011 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 4557003 "Preinfarction syndrome (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 72571000006115 70000 G311-3 G311.13 "Unstable angina" 7845011 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 57054005 "Acute myocardial infarction (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299721019 70000 G30z G30z.00 "Acute myocardial infarction NOS" 94884017 NA 32 NA NA CHD
NA NA 401332000 NA NA NA 1780518012 70000 9Ob8 9Ob8.00 "Coronary heart disease monitoring check done" 1780518012 NA 37 y NA CHD
NA NA 415070008 NA NA NA 2535176014 70000 792E 792E.00 "Percutaneous coronary intervention" 2535176014 NA 32 y NA CHD
NA NA 856511000006109 NA NA NA 856511000006113 70000 EMISQCH1 NA "CHD annual review" 856511000006113 NA 1 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 194828000 "Angina (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 482941000006119 60000 G33z G33z.00 "Angina pectoris NOS" 299757012 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 194828000 "Angina (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299765010 50000 G33zz G33zz00 "Angina pectoris NOS" 299757012 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 233817007 "Triple vessel disease of the heart (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 350346019 50000 G340-1 G340.11 "Triple vessel disease of the heart" 350346019 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 443502000 "Atherosclerosis of coronary artery (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 595731000006114 50000 G340 G340.00 "Coronary atherosclerosis" 2842265012 NA 32 NA NA CHD
NA NA 763073004 NA NA NA 216589012 50000 388F 388F.00 "Cardiovascular Limitations and Symptoms Profile angina score" 3637787013 NA 3 y NA CHD
NA NA 401253006 NA NA NA 1780447019 50000 9Ob6 9Ob6.00 "Coronary heart disease monitoring verbal invitation" 1780447019 NA 37 y NA CHD
NA NA 232717009 NA NA NA 271169016 40000 792D 792D.00 "Coronary artery bypass graft" 348640013 NA 32 y NA CHD
NA NA 3546002 NA NA NA 1228282017 40000 7920 7920 "Saphenous vein graft replacement of coronary artery" 6979016 NA 32 y NA CHD
NA NA 855991000006104 NA NA NA 855991000006115 40000 EMISAC1 NA "Angina control - stable" 855991000006115 NA 1 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 194842008 "Single coronary vessel disease (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299782012 30000 G3400 G340000 "Single coronary vessel disease" 299782012 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 54329005 "Acute myocardial infarction of anterior wall (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299709018 30000 G301z G301z00 "Anterior myocardial infarction NOS" 1231324017 NA 32 NA NA CHD
NA NA 276861004 NA NA NA 272107018 30000 7A540 7A54000 "Percutaneous balloon angioplasty of artery" 413186016 NA 32 y NA CHD
NA NA 14201006 NA NA NA 1221061012 30000 79275 7927500 "Open angioplasty of coronary artery" 1221061012 NA 32 y NA CHD
NA NA 68466008 NA NA NA 238641000006117 30000 79280 7928000 "Percutaneous transluminal balloon angioplasty of one coronary artery" 1233048011 NA 32 y NA CHD
NA NA 248461000000107 NA NA NA 406961000000113 30000 9Ob9 9Ob9.00 "Coronary heart disease monitoring telephone invite" 406961000000113 NA 37 y NA CHD
NA NA 429639007 NA NA NA 1547631000006117 30000 793G 793G.00 "Percutaneous transluminal balloon angioplasty with insertion of stent into coronary artery" 2694928017 NA 32 y NA CHD
NA NA 1083121000000102 NA NA NA 8459551000006115 30000 ^ESCTCO845955 NA "Coronary heart disease monitoring invitation" 2714171000000118 NA 37 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 161503005 "History of myocardial infarct at age greater than sixty (situation)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 810821000006112 20000 14A4 14A4.00 "H/O: myocardial infarct at greater than 60" 251678012 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 194843003 "Double coronary vessel disease (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299783019 20000 G3401 G340100 "Double coronary vessel disease" 299783019 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 194849004 "Generalized ischemic myocardial dysfunction (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299796018 20000 G343 G343.00 "Ischaemic cardiomyopathy" 299796018 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 399261000 "History of coronary artery bypass grafting (situation)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 1227364015 20000 ZV45K-1 ZV45K11 "History of coronary artery bypass grafting" 2986657017 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 70211005 "Acute myocardial infarction of anterolateral wall (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 455641000006112 20000 G300 G300.00 "Acute anterolateral myocardial infarction" 1233238016 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 161502000 "History of myocardial infarct at age less than sixty (situation)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 810811000006116 20000 14A3 14A3.00 "H/O: myocardial infarct at less than 60" 251675010 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 300995000 "Exercise-induced angina (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 442204010 20000 G33z3 G33z300 "Angina on effort" 442204010 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 413838009 "Chronic ischemic heart disease (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299776014 20000 G34 G34..00 "Chronic ischaemic heart disease" 2534672016 NA 32 NA NA CHD
NA NA 170595000 NA NA NA 264494013 20000 662K1 662K100 "Angina control - poor" 264494013 NA 1 y NA CHD
NA NA 170596004 NA NA NA 264495014 20000 662K2 662K200 "Angina control - improving" 264495014 NA 1 y NA CHD
NA NA 170597008 NA NA NA 264496010 20000 662K3 662K300 "Angina control - worsening" 264496010 NA 1 y NA CHD
NA NA 401248001 NA NA NA 1780442013 20000 9Ob0 9Ob0.00 "Attends coronary heart disease monitoring" 1780442013 NA 37 y NA CHD
NA NA 3546002 NA NA NA 161481000006112 20000 7920y 7920y00 "Aortocoronary artery bypass graft with saphenous vein graft" 6979016 NA 32 y NA CHD
NA NA 11101003 NA NA NA 238821000006111 20000 Jan-28 7928.11 "Percutaneous balloon coronary angioplasty" 19234014 NA 32 y NA CHD
NA NA 203741000000101 NA NA NA 311461000000116 20000 79295 7929500 "Insertion of drug-eluting coronary artery stent" 311461000000116 NA 32 y NA CHD
NA NA 908791000006109 NA NA NA 908791000006113 20000 HNG0601 NA "[RFC] Coronary heart disease" 908791000006113 NA 12 y NA CHD
NA NA 248461000000107 NA NA NA 8079871000006116 20000 ^ESCTCO807987 NA "Coronary heart disease monitoring telephone invitation" 1153801000000119 NA 37 y NA CHD
NA NA 401250009 NA NA NA 13823711000006118 20000 ^ESCT1382371 NA "Coronary heart disease monitoring first letter" 3767916014 NA 37 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 53741008 "Coronary arteriosclerosis (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 3371421000006117 10000 ^ESCTCO337142 NA "Coronary heart disease" 2536398015 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 70422006 "Acute subendocardial infarction (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 116992017 10000 G307 G307.00 "Acute subendocardial infarction" 116992017 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 194823009 "Acute coronary insufficiency (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299745015 10000 G31y0 G31y000 "Acute coronary insufficiency" 299745015 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 22298006 "Myocardial infarction (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 37443015 10000 G30-4 G30..14 "Heart attack" 37443015 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 4557003 "Preinfarction syndrome (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299741012 10000 G311z G311z00 "Preinfarction syndrome" 7844010 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 65547006 "Acute myocardial infarction of inferolateral wall (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 457531000006110 10000 G302 G302.00 "Acute inferolateral myocardial infarction" 1232697013 NA 32 NA NA CHD
NA NA 175036008 NA NA NA 271105012 10000 7924 7924 "Revision of bypass for coronary artery" 271105012 NA 32 y NA CHD
NA NA 401331007 NA NA NA 1780517019 10000 9Ob2 9Ob2.00 "Coronary heart disease monitoring default" 1780517019 NA 37 y NA CHD
NA NA 936451000000108 NA NA NA 1547641000006110 10000 793G0 793G000 "Percutaneous transluminal balloon angioplasty and insertion of drug eluting stent into coronary artery" 2398371000000113 NA 32 y NA CHD
NA NA 736368003 NA NA NA 1774801000000114 10000 8CMP 8CMP.00 "Coronary heart disease care plan" 3517259010 NA 32 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 399261000 "History of coronary artery bypass grafting (situation)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 451132018 9000 ZV45K ZV45K00 "[V]Presence of coronary artery bypass graft" 1767181012 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 54329005 "Acute myocardial infarction of anterior wall (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 299707016 9000 G301 G301.00 "Acute anterior myocardial infarction" 1231324017 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 4557003 "Preinfarction syndrome (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 7847015 9000 G311-1 G311.11 "Crescendo angina" 7847015 NA 32 NA NA CHD
NA NA 736968006 NA NA NA 271075010 9000 79202 7920200 "Aortocoronary artery bypass of three coronary arteries with saphenous vein graft" 3525971010 NA 32 y NA CHD
NA NA 968331000006105 NA NA NA 968331000006114 9000 EMISNQAN2 NA "Annual CHD blood test" 968331000006114 NA 1 y NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 315348000 "Asymptomatic coronary heart disease (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 459859010 8000 G34z0 G34z000 "Asymptomatic coronary heart disease" 459859010 NA 32 NA NA CHD
CHD_COD "Coronary heart disease (CHD) codes" 408546009 "Coronary artery bypass graft occlusion (disorder)" 999000771000230107 "CC Core GP Contract | INLIQ CHD | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | PLE Lipid management | PLE NDA | QOF CHD | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking" 2160096015 8000 SP076 SP07600 "Coronary artery bypass graft occlusion" 2160096015 NA 32 NA NA CHD
