cluster_id cluster_description snomed_code snomed_code_description pcd_refset_id service_and_ruleset med_code_id observations original_read_code cleansed_read_code term snomed_ct_description_id release emis_code_category_id include comments category
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 324211000000106 "Chronic kidney disease stage 2 without proteinuria (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 595721000000116 10000 1Z1A 1Z1A.00 "Chronic kidney disease stage 2 without proteinuria" 595721000000116 NA 27 NA NA "CKD stage 1 and 2"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 949521000000108 "Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A1 (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940591000006114 9000 1Z1Q 1Z1Q.00 "CKD G2A1 - chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A1" 2426601000000111 NA 27 NA NA "CKD stage 1 and 2"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 949561000000100 "Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A2 (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940601000006118 9000 1Z1R 1Z1R.00 "CKD G2A2 - chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A2" 2426691000000116 NA 27 NA NA "CKD stage 1 and 2"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 324371000000106 "Chronic kidney disease stage 3B with proteinuria (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 618471000000111 8000 1Z1F-1 1Z1F.11 "CKD stage 3B with proteinuria" 618471000000111 NA 27 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 324471000000100 "Chronic kidney disease stage 4 without proteinuria (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 618501000000116 8000 1Z1J-1 1Z1J.11 "CKD stage 4 without proteinuria" 618501000000116 NA 27 NA NA "CKD stage 3 to 5"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 324211000000106 "Chronic kidney disease stage 2 without proteinuria (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 618421000000112 8000 1Z1A-1 1Z1A.11 "CKD stage 2 without proteinuria" 618421000000112 NA 27 NA NA "CKD stage 1 and 2"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 324311000000101 "Chronic kidney disease stage 3A with proteinuria (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 618451000000119 7000 1Z1D-1 1Z1D.11 "CKD stage 3A with proteinuria" 618451000000119 NA 27 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 324501000000107 "Chronic kidney disease stage 5 with proteinuria (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 596321000000110 6000 1Z1K 1Z1K.00 "Chronic kidney disease stage 5 with proteinuria" 596321000000110 NA 27 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 950101000000101 "Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940671000006112 6000 1Z1Z 1Z1Z.00 "CKD G3bA3 - chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3" 2427851000000113 NA 27 NA NA "CKD stage 3 to 5"
CKDRES_COD "Chronic kidney disease (CKD) resolved codes" 939211000000104 "Chronic kidney disease resolved (finding)" 999004171000230102 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE C19SPL | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking | VI Seasonal flu" 2404491000000115 6000 2126E 2126E00 "Chronic kidney disease resolved" 2404491000000115 NA 27 NA NA "CKD resolved"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 949921000000100 "Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940641000006116 5000 1Z1W 1Z1W.00 "CKD G3aA3 - chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3" 2427451000000111 NA 27 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 950211000000107 "Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940511000006116 5000 1Z1b 1Z1b.00 "CKD G4A2 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2" 2428091000000114 NA 27 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 950231000000104 "Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940521000006112 5000 1Z1c 1Z1c.00 "CKD G4A3 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3" 2428141000000115 NA 27 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 431857002 "Chronic kidney disease stage 4 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 2767385013 4000 K054 K054.00 "Chronic kidney disease stage 4" 2767385013 NA 32 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 950181000000106 "Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940501000006119 4000 1Z1a 1Z1a.00 "CKD G4A1 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1" 2428021000000111 NA 27 NA NA "CKD stage 3 to 5"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 324181000000105 "Chronic kidney disease stage 2 with proteinuria (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 595661000000119 4000 1Z19 1Z19.00 "Chronic kidney disease stage 2 with proteinuria" 595661000000119 NA 27 NA NA "CKD stage 1 and 2"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 949421000000107 "Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A2 (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940571000006113 4000 1Z1N 1Z1N.00 "CKD G1A2 - chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A2" 2426381000000113 NA 27 NA NA "CKD stage 1 and 2"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 324541000000105 "Chronic kidney disease stage 5 without proteinuria (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 596401000000111 3000 1Z1L 1Z1L.00 "Chronic kidney disease stage 5 without proteinuria" 596401000000111 NA 27 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 324501000000107 "Chronic kidney disease stage 5 with proteinuria (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 618511000000119 3000 1Z1K-1 1Z1K.11 "CKD stage 5 with proteinuria" 618511000000119 NA 27 NA NA "CKD stage 3 to 5"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 324181000000105 "Chronic kidney disease stage 2 with proteinuria (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 618411000000118 3000 1Z19-1 1Z19.11 "CKD stage 2 with proteinuria" 618411000000118 NA 27 NA NA "CKD stage 1 and 2"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 433146000 "Chronic kidney disease stage 5 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 2767154014 2000 K055 K055.00 "Chronic kidney disease stage 5" 2767154014 NA 32 NA NA "CKD stage 3 to 5"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 950311000000102 "Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3 (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940551000006115 2000 1Z1f 1Z1f.00 "CKD G5A3 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3" 2428331000000110 NA 27 NA NA "CKD stage 3 to 5"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 949401000000103 "Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A1 (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940561000006118 2000 1Z1M 1Z1M.00 "CKD G1A1 - chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A1" 2426331000000114 NA 27 NA NA "CKD stage 1 and 2"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 949621000000109 "Chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A3 (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 1940611000006115 2000 1Z1S 1Z1S.00 "CKD G2A3 - chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A3" 2426821000000118 NA 27 NA NA "CKD stage 1 and 2"
CKD_COD "Chronic kidney disease (CKD) stage 3-5 codes" 324541000000105 "Chronic kidney disease stage 5 without proteinuria (disorder)" 999004011000230108 "NCD Personalised Care | NCD Tackling Health Inequalities | NCD Vaccination &amp; Immunisation | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 618521000000113 1000 1Z1L-1 1Z1L.11 "CKD stage 5 without proteinuria" 618521000000113 NA 27 NA NA "CKD stage 3 to 5"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 324121000000109 "Chronic kidney disease stage 1 with proteinuria (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 595541000000119 1000 1Z17 1Z17.00 "Chronic kidney disease stage 1 with proteinuria" 595541000000119 NA 27 NA NA "CKD stage 1 and 2"
CKD1AND2_COD "Chronic kidney disease (CKD) stage 1-2 codes" 324151000000104 "Chronic kidney disease stage 1 without proteinuria (disorder)" 999004051000230107 "NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF CKD | QOF Diabetes | QOF Mental health | QOF Smoking" 595601000000118 1000 1Z18 1Z18.00 "Chronic kidney disease stage 1 without proteinuria" 595601000000118 NA 27 NA NA "CKD stage 1 and 2"
