cluster_id cluster_description snomed_code snomed_code_description pcd_refset_id service_and_ruleset med_code_id observations original_read_code cleansed_read_code term snomed_ct_description_id release emis_code_category_id include comments category
OSTR_COD "Non-haemorrhagic stroke codes" 230691006 "Cerebrovascular accident due to occlusion of cerebral artery (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 605461000006117 200000 G64-1 G64..11 "CVA - cerebrovascular accident due to cerebral artery occlusion" 345638019 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 432504007 "Cerebral infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 395780010 200000 G64z G64z.00 "Cerebral infarction" 2770034014 NA 32 NA NA Stroke
NA NA 413124000 NA NA NA 2469365010 200000 8HBJ 8HBJ.00 "Stroke / transient ischaemic attack referral" 2469365010 NA 40 general NA Stroke
NA NA 275526006 NA NA NA 809421000006116 200000 14A7 14A7.00 "History of cerebrovascular accident" 2986886017 NA 32 general NA Stroke
STRK_COD "Stroke diagnosis codes" 20059004 "Occlusion of cerebral artery (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 1222398015 100000 G64 G64..00 "Cerebral arterial occlusion" 1222398015 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 230690007 "Cerebrovascular accident (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 122401000006115 100000 G66-2 G66..12 "Stroke unspecified" 345637012 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 230690007 "Cerebrovascular accident (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 5010981000006119 100000 ^ESCTST501098 NA Stroke 345636015 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 20059004 "Occlusion of cerebral artery (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 1222398015 100000 G64 G64..00 "Cerebral arterial occlusion" 1222398015 NA 32 NA NA Stroke
NA NA 412773009 NA NA NA 2474330011 100000 8HTQ 8HTQ.00 "Referral to stroke clinic" 2474330011 NA 40 general NA Stroke
STRK_COD "Stroke diagnosis codes" 195216008 "Left sided cerebral hemisphere cerebrovascular accident (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 300370010 80000 G667 G667.00 "Left sided CVA" 300370010 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 195217004 "Right sided cerebral hemisphere cerebrovascular accident (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 300371014 70000 G668 G668.00 "Right sided CVA" 300371014 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 56267009 "Multi-infarct dementia (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 497559016 60000 E004 E004.00 "Arteriosclerotic dementia" 497559016 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 56267009 "Multi-infarct dementia (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 497559016 60000 E004 E004.00 "Arteriosclerotic dementia" 497559016 NA 32 NA NA Stroke
NA NA 275526006 NA NA NA 411518010 60000 14A7-1 14A7.11 "H/O: CVA" 411518010 NA 32 general NA Stroke
NA NA 415631003 NA NA NA 2534196010 50000 9Om2 9Om2.00 "Stroke/transient ischaemic attack monitoring third letter" 2534196010 NA 37 general NA Stroke
STRK_COD "Stroke diagnosis codes" 56267009 "Multi-infarct dementia (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 696161000006115 40000 E004-1 E004.11 "Multi-infarct dementia" 93568017 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 95460007 "Cerebellar infarction (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 158118014 40000 G64z-2 G64z.12 "Cerebellar infarction" 158118014 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 307766002 "Left sided cerebral infarction (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 451133011 40000 G64z2 G64z200 "Left sided cerebral infarction" 451133011 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 307766002 "Left sided cerebral infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 451133011 40000 G64z2 G64z200 "Left sided cerebral infarction" 451133011 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 95460007 "Cerebellar infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 158118014 40000 G64z-2 G64z.12 "Cerebellar infarction" 158118014 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 56267009 "Multi-infarct dementia (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 696161000006115 40000 E004-1 E004.11 "Multi-infarct dementia" 93568017 NA 32 NA NA Stroke
NA NA 275526006 NA NA NA 2476091017 40000 14A7-2 14A7.12 "H/O: stroke" 2476091017 NA 32 general NA Stroke
STRK_COD "Stroke diagnosis codes" 71444005 "Cerebral arterial thrombosis (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 118689010 30000 G640 G640.00 "Cerebral thrombosis" 118689010 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 230691006 "Cerebrovascular accident due to occlusion of cerebral artery (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 122361000006113 30000 G64-3 G64..13 "Stroke due to cerebral arterial occlusion" 345638019 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 307767006 "Right sided cerebral infarction (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 451134017 30000 G64z3 G64z300 "Right sided cerebral infarction" 451134017 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 71444005 "Cerebral arterial thrombosis (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 118689010 30000 G640 G640.00 "Cerebral thrombosis" 118689010 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 230691006 "Cerebrovascular accident due to occlusion of cerebral artery (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 122361000006113 30000 G64-3 G64..13 "Stroke due to cerebral arterial occlusion" 345638019 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 307767006 "Right sided cerebral infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 451134017 30000 G64z3 G64z300 "Right sided cerebral infarction" 451134017 NA 32 NA NA Stroke
NA NA 908801000006105 NA NA NA 908801000006114 30000 HNG0602 NA "[RFC] Stroke" 908801000006114 NA 12 general NA Stroke
NA NA 699270006 NA NA NA 7519441000006112 30000 ^ESCTCE751944 NA "Cerebrovascular accident annual review" 2983532010 NA 1 general NA Stroke
STRK_COD "Stroke diagnosis codes" 230698000 "Lacunar infarction (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 299342019 20000 Fyu56 Fyu5600 "Lacunar infarction" 345651012 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 432504007 "Cerebral infarction (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 218511000000117 20000 G64-2 G64..12 "Infarction - cerebral" 2770034014 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 230698000 "Lacunar infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 299342019 20000 Fyu56 Fyu5600 "Lacunar infarction" 345651012 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 432504007 "Cerebral infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 218511000000117 20000 G64-2 G64..12 "Infarction - cerebral" 2770034014 NA 32 NA NA Stroke
NA NA 275526006 NA NA NA 1227591017 20000 ZV125-1 ZV12511 "[V]Personal history of stroke" 2476091017 NA 32 general NA Stroke
NA NA 713771000000100 NA NA NA 236331000000111 20000 9Om 9Om..00 "Stroke/transient ischaemic attack monitoring administration" 1565011000000111 NA 37 general NA Stroke
NA NA 685631000000102 NA NA NA 884521000006115 20000 G66-98 G66..98 "Stroke/CVA - undefined" 884521000006115 NA 32 general NA Stroke
NA NA 717241000000108 NA NA NA 1562581000006114 20000 9Om4 9Om4.00 "Stroke/transient ischaemic attack monitoring telephone invitation" 1569781000000115 NA 37 general NA Stroke
STRK_COD "Stroke diagnosis codes" 413102000 "Infarction of basal ganglia (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 2474651019 10000 G64z4 G64z400 "Infarction of basal ganglia" 2474651019 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 56267009 "Multi-infarct dementia (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 399031000006111 10000 Eu011 Eu01100 "[X]Multi-infarct dementia" 93568017 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 56267009 "Multi-infarct dementia (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 3414251000006112 10000 ^ESCTVA341425 NA "VAD - Vascular dementia" 497560014 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 413102000 "Infarction of basal ganglia (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 2474651019 10000 G64z4 G64z400 "Infarction of basal ganglia" 2474651019 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 56267009 "Multi-infarct dementia (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 399031000006111 10000 Eu011 Eu01100 "[X]Multi-infarct dementia" 93568017 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 56267009 "Multi-infarct dementia (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 3414251000006112 10000 ^ESCTVA341425 NA "VAD - Vascular dementia" 497560014 NA 32 NA NA Stroke
NA NA 685631000000102 NA NA NA 884531000006117 10000 G66-99 G66..99 Stroke 884531000006117 NA 32 general NA Stroke
NA NA 699270006 NA NA NA 2126181000000114 10000 662e-1 662e.11 "Stroke annual review" 2983500010 NA 1 general NA Stroke
NA NA 417540008 NA NA NA 6908391000006111 10000 ^ESCTST690839 NA "Stroke/transient ischaemic attack monitoring invitation" 2548591019 NA 37 general NA Stroke
STRK_COD "Stroke diagnosis codes" 195212005 "Brainstem stroke syndrome (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 524511000006116 9000 G663 G663.00 "Brainstem stroke syndrome" 300365015 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 195213000 "Cerebellar stroke syndrome (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 300366019 9000 G664 G664.00 "Cerebellar stroke syndrome" 300366019 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 195213000 "Cerebellar stroke syndrome (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 300366019 9000 G664 G664.00 "Cerebellar stroke syndrome" 300366019 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 195216008 "Left sided cerebral hemisphere cerebrovascular accident (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 4778181000006119 8000 ^ESCTLE477818 NA "Left sided cerebral hemisphere cerebrovascular accident" 300369014 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 56267009 "Multi-infarct dementia (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 363791000006112 8000 Eu01-1 Eu01.11 "[X]Arteriosclerotic dementia" 497559016 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 195209007 "Middle cerebral artery syndrome (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 300362017 8000 G660 G660.00 "Middle cerebral artery syndrome" 300362017 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 195209007 "Middle cerebral artery syndrome (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 300362017 8000 G660 G660.00 "Middle cerebral artery syndrome" 300362017 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 56267009 "Multi-infarct dementia (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 363791000006112 8000 Eu01-1 Eu01.11 "[X]Arteriosclerotic dementia" 497559016 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 195217004 "Right sided cerebral hemisphere cerebrovascular accident (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 4778201000006118 7000 ^ESCTRI477820 NA "Right sided cerebral hemisphere cerebrovascular accident" 300372019 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 75543006 "Cerebral embolism (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 125470015 7000 G641 G641.00 "Cerebral embolism" 125470015 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 75543006 "Cerebral embolism (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 125470015 7000 G641 G641.00 "Cerebral embolism" 125470015 NA 32 NA NA Stroke
NA NA 88601000000107 NA NA NA 162111000000112 7000 9N4X 9N4X.00 "Did not attend stroke clinic" 137901000000116 NA 37 general NA Stroke
NA NA 417059002 NA NA NA 986831000006115 7000 9Om3 9Om3.00 "Stroke/transient ischaemic attack monitoring verbal invitation" 2549607012 NA 37 general NA Stroke
STRK_COD "Stroke diagnosis codes" 422504002 "Ischemic stroke (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 6990981000006114 6000 ^ESCTIS699098 NA "Ischaemic stroke" 2644234018 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 422504002 "Ischemic stroke (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 6990981000006114 6000 ^ESCTIS699098 NA "Ischaemic stroke" 2644234018 NA 32 NA NA Stroke
NA NA 519751000000106 NA NA NA 1160471000000111 6000 662M1 662M100 "Stroke 6 month review" 1160471000000111 NA 1 general NA Stroke
STRK_COD "Stroke diagnosis codes" 20059004 "Occlusion of cerebral artery (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 543141000006110 5000 G6X G6X..00 "Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs" 33759015 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 95457000 "Brain stem infarction (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 524541000006117 5000 G64z0 G64z000 "Brain stem infarction" 158113017 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 20059004 "Occlusion of cerebral artery (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 543141000006110 5000 G6X G6X..00 "Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs" 33759015 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 95457000 "Brain stem infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 524541000006117 5000 G64z0 G64z000 "Brain stem infarction" 158113017 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 195189003 "Cerebral infarction due to thrombosis of cerebral arteries (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 300321011 4000 G6400 G640000 "Cerebral infarction due to thrombosis of cerebral arteries" 300321011 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 230695002 "Partial anterior cerebral circulation infarction (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 5011091000006110 4000 ^ESCTPA501109 NA "Partial anterior cerebral circulation infarction" 345645019 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 230695002 "Partial anterior cerebral circulation infarction (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 5011091000006110 4000 ^ESCTPA501109 NA "Partial anterior cerebral circulation infarction" 345645019 NA 32 NA NA Stroke
OSTR_COD "Non-haemorrhagic stroke codes" 195189003 "Cerebral infarction due to thrombosis of cerebral arteries (disorder)" 999005971000230104 "PLE GDPPR | PLE Lipid management | QOF Stroke" 300321011 4000 G6400 G640000 "Cerebral infarction due to thrombosis of cerebral arteries" 300321011 NA 32 NA NA Stroke
NA NA 909171000006104 NA NA NA 909171000006115 4000 HNGP003 NA "[RFC] CVA" 909171000006115 NA 12 general NA Stroke
STRK_COD "Stroke diagnosis codes" 195185009 "Cerebral infarct due to thrombosis of precerebral arteries (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 300312010 3000 G63y0 G63y000 "Cerebral infarct due to thrombosis of precerebral arteries" 300312010 NA 32 NA NA Stroke
STRK_COD "Stroke diagnosis codes" 20059004 "Occlusion of cerebral artery (disorder)" 999005531000230105 "CC Core GP Contract | INLIQ Stroke | NCD Cardiovascular Disease Prevention | NCD Personalised Care | NCD Tackling Health Inequalities | Other LDD | PLE CVDPREVENT | PLE GDPPR | QOF Cholesterol | QOF Diabetes | QOF Mental health | QOF Smoking | QOF Stroke" 300943012 3000 Gyu66 Gyu6600 "Cerebral artery occlusion" 33759015 NA 32 NA NA Stroke
