cluster_id cluster_description snomed_code snomed_code_description pcd_refset_id service_and_ruleset med_code_id observations original_read_code cleansed_read_code term snomed_ct_description_id release emis_code_category_id include comments category
RARTH_COD "Rheumatoid arthritis diagnosis codes" 308143008 "Seropositive erosive rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 451461014 20000 N047 N047.00 "Seropositive erosive rheumatoid arthritis" 3517964017 NA 32 NA NA "Rheumatoid arthritis"
additional NA 882321000000105 NA NA NA 2275501000000119 20000 9mM 9mM..00 "Rheumatoid arthritis monitoring invitation" 2275501000000119 NA 37 y NA "Rheumatoid arthritis"
additional NA 882441000000109 NA NA NA 2275751000000111 20000 9mM2 9mM2.00 "Rheumatoid arthritis monitoring invitation third letter" 2275751000000111 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201791009 "Flare of rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309816012 10000 N040T N040T00 "Flare of rheumatoid arthritis" 309816012 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889731000006111 10000 N040-90 N040.90 "Rheumatoid arthritis NOS" 889731000006111 NA 32 NA NA "Rheumatoid arthritis"
additional NA 882481000000101 NA NA NA 2275831000000110 10000 9mM4 9mM4.00 "Rheumatoid arthritis monitoring telephone invitation" 2275831000000110 NA 37 y NA "Rheumatoid arthritis"
additional NA 1067001000000103 NA NA NA 8440041000006115 10000 ^ESCTRH844004 NA "Rheumatoid arthritis monitoring SMS (short message service) text message first invitation" 2680041000000110 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889821000006118 8000 N040-99 N040.99 "Rheum. arth. - multiple joint" 889821000006118 NA 32 NA NA "Rheumatoid arthritis"
additional NA 410795001 NA NA NA 309828016 8000 N043z N043z00 "Juvenile rheumatoid arthritis NOS" 2472447010 NA 32 y NA "Rheumatoid arthritis"
additional NA 410795001 NA NA NA 2472447010 8000 N0455 N045500 "Juvenile rheumatoid arthritis" 2472447010 NA 32 y NA "Rheumatoid arthritis"
additional NA 909191000006103 NA NA NA 909191000006119 6000 HNGP005 NA "[RFC] Rheumatoid arthritis" 909191000006119 NA 12 y NA "Rheumatoid arthritis"
additional NA 74391003 NA NA NA 123542016 5000 N0432 N043200 "Pauciarticular juvenile rheumatoid arthritis" 502690012 NA 32 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 239791005 "Seropositive rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 312534011 4000 Nyu1G Nyu1G00 "[X]Seropositive rheumatoid arthritis, unspecified" 359291017 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 33719002 "Subcutaneous rheumatoid nodule (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162341000006115 4000 N040R N040R00 "Rheumatoid nodule" 485614018 NA 32 NA NA "Rheumatoid arthritis"
additional NA 75822003 NA NA NA 125937016 4000 N0431 N043100 "Acute polyarticular juvenile rheumatoid arthritis" 125937016 NA 32 y NA "Rheumatoid arthritis"
additional NA 1066991000000109 NA NA NA 8440031000006113 4000 ^ESCTRH844003 NA "Rheumatoid arthritis monitoring invitation by SMS (short message service) text messaging" 2680011000000114 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201771002 "Rheumatoid arthritis of wrist (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309794018 3000 N0407 N040700 "Rheumatoid arthritis of wrist" 309794018 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201777003 "Rheumatoid arthritis of knee (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309800010 3000 N040D N040D00 "Rheumatoid arthritis of knee" 309800010 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 33719002 "Subcutaneous rheumatoid nodule (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 485614018 3000 N0422 N042200 "Rheumatoid nodule" 485614018 NA 32 NA NA "Rheumatoid arthritis"
additional NA 882461000000105 NA NA NA 2275791000000115 3000 9mM3 9mM3.00 "Rheumatoid arthritis monitoring verbal invitation" 2275791000000115 NA 37 y NA "Rheumatoid arthritis"
additional NA 1067011000000101 NA NA NA 8440051000006118 3000 ^ESCTRH844005 NA "Rheumatoid arthritis monitoring SMS (short message service) text message second invitation" 2680061000000111 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 239791005 "Seropositive rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 312518013 2000 Nyu11 Nyu1100 "[X]Other seropositive rheumatoid arthritis" 359291017 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 10713006 "Diffuse interstitial rheumatoid disease of lung (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 311496011 2000 N04y0-2 N04y012 "Fibrosing alveolitis associated with rheumatoid arthritis" 311496011 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 287006005 "Rheumatoid arthritis of multiple joints (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 5721431000006114 2000 ^ESCTRH572143 NA "Rheumatoid arthritis of multiple joints" 2692387019 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 400054000 "Rheumatoid arthritis with vasculitis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 1779323014 2000 N040N N040N00 "Rheumatoid vasculitis" 1779323014 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 57160007 "Felty's syndrome (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 95067016 2000 N041 N041.00 "Felty's syndrome" 95067016 NA 32 NA NA "Rheumatoid arthritis"
additional NA 171239004 NA NA NA 461323013 2000 ZV7y1 ZV7y100 "Rheumatoid arthritis screening" 265339012 NA 32 y NA "Rheumatoid arthritis"
additional NA 1880371000006101 NA NA NA 1880371000006117 2000 EMISNQRH23 NA "Rheumatoid arthritis resolved" 1880371000006117 NA 27 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 239793008 "Rheumatoid arthritis with organ / system involvement (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162231000006117 1000 N042z N042z00 "Rheumatoid arthropathy + visceral/systemic involvement NOS" 359293019 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201772009 "Rheumatoid arthritis of metacarpophalangeal joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162111000006117 1000 N0408 N040800 "Rheumatoid arthritis of metacarpophalangeal joint" 309795017 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 398726004 "Rheumatoid lung disease (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 1778239014 1000 N0421 N042100 "Rheumatoid lung disease" 1778239014 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 398726004 "Rheumatoid lung disease (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162301000006117 1000 H570 H570.00 "Rheumatoid lung" 1786545019 NA 32 NA NA "Rheumatoid arthritis"
additional NA 143441000119108 NA NA NA 8045661000006112 1000 ^ESCTRH804566 NA "Rheumatoid arthritis in remission" 3333233010 NA 32 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889781000006112 900 N040-95 N040.95 "Rheum. arth. - hand joint" 889781000006112 NA 32 NA NA "Rheumatoid arthritis"
additional NA 201799006 NA NA NA 309827014 900 N0433 N043300 "Monarticular juvenile rheumatoid arthritis" 309827014 NA 32 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201766009 "Rheumatoid arthritis of shoulder (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309789018 800 N0402 N040200 "Rheumatoid arthritis of shoulder" 309789018 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889791000006110 800 N040-96 N040.96 "Rheum. arth. - wrist joint" 889791000006110 NA 32 NA NA "Rheumatoid arthritis"
additional NA 410793008 NA NA NA 309824019 600 N0430 N043000 "Juvenile rheumatoid arthropathy unspecified" 2472445019 NA 32 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201769002 "Rheumatoid arthritis of elbow (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309792019 500 N0405 N040500 "Rheumatoid arthritis of elbow" 309792019 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201773004 "Rheumatoid arthritis of proximal interphalangeal joint of finger (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162131000006111 500 N0409 N040900 "Rheumatoid arthritis of proximal interphalangeal joint of finger" 309796016 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201764007 "Rheumatoid arthritis of cervical spine (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309787016 500 N0400 N040000 "Rheumatoid arthritis of cervical spine" 309787016 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889761000006119 500 N040-93 N040.93 "Rheum. arth. - knee joint" 889761000006119 NA 32 NA NA "Rheumatoid arthritis"
additional NA 1067021000000107 NA NA NA 8440071000006111 500 ^ESCTRH844007 NA "Rheumatoid arthritis monitoring SMS (short message service) text message third invitation" 2680081000000119 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201775006 "Rheumatoid arthritis of hip (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309798015 400 N040B N040B00 "Rheumatoid arthritis of hip" 309798015 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201779000 "Rheumatoid arthritis of ankle (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309802019 400 N040F N040F00 "Rheumatoid arthritis of ankle" 309802019 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 398726004 "Rheumatoid lung disease (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 1786545019 400 N04y0 N04y000 "Rheumatoid lung" 1786545019 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 312520011 400 Nyu12 Nyu1200 "[X]Other specified rheumatoid arthritis" 116082011 NA 32 NA NA "Rheumatoid arthritis"
additional NA 1875591000006106 NA NA NA 1875591000006110 400 EMISNQRH20 NA "Rheumatoid arthritis monitoring invitation first letter" 1875591000006110 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889751000006116 300 N040-92 N040.92 "Rheum. arth. - ankle/foot" 889751000006116 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 239793008 "Rheumatoid arthritis with organ / system involvement (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 16911000006114 200 N042 N042.00 "Rheumatoid arthritis with organ / system involvement" 359293019 NA 32 NA NA "Rheumatoid arthritis"
additional NA 193180002 NA NA NA 297544012 200 F3712 F371200 "Polyneuropathy in rheumatoid arthritis" 297544012 NA 32 y NA "Rheumatoid arthritis"
additional NA 9631008 NA NA NA 309788014 200 N0401 N040100 "Rheumatoid arthritis of spine" 16840014 NA 32 y NA "Rheumatoid arthritis"
additional NA 1961000 NA NA NA 2530001000006117 200 ^ESCTCH253000 NA "Chronic polyarticular juvenile rheumatoid arthritis" 4385018 NA 32 y NA "Rheumatoid arthritis"
additional NA 74391003 NA NA NA 3709251000006117 200 ^ESCTPA370925 NA "Pauciarticular juvenile rheumatoid arthritis" 123542016 NA 32 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201783000 "Rheumatoid arthritis of first metatarsophalangeal joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 168761000006118 100 N040K N040K00 "Rheumatoid arthritis of 1st metatarsophalangeal joint" 309807013 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 28880005 "Rheumatoid arthritis with carditis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 48361011 100 G5yA G5yA.00 "Rheumatoid carditis" 48361011 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 319081000119109 "Seronegative rheumatoid arthritis of multiple joints (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 13677531000006119 100 ^ESCT1367753 NA "Seronegative rheumatoid arthritis of multiple sites" 3773965018 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201780002 "Rheumatoid arthritis of subtalar joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309803012 100 N040G N040G00 "Rheumatoid arthritis of subtalar joint" 309803012 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201781003 "Rheumatoid arthritis of talonavicular joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309804018 100 N040H N040H00 "Rheumatoid arthritis of talonavicular joint" 309804018 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 33719002 "Subcutaneous rheumatoid nodule (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 3042571000006112 100 ^ESCTSU304257 NA "Subcutaneous rheumatoid nodule" 56293018 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201768005 "Rheumatoid arthritis of acromioclavicular joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309791014 90 N0404 N040400 "Rheumatoid arthritis of acromioclavicular joint" 309791014 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201774005 "Rheumatoid arthritis of distal interphalangeal joint of finger (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162041000006117 90 N040A N040A00 "Rheumatoid arthritis of distal interphalangeal joint of finger" 309797013 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201776007 "Rheumatoid arthritis of sacroiliac joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162141000006118 90 N040C N040C00 "Rheumatoid arthritis of sacroiliac joint" 309799011 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889771000006114 90 N040-94 N040.94 "Rheum. arth. - hip joint" 889771000006114 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889811000006114 80 N040-98 N040.98 "Rheum. arth. - shoulder joint" 889811000006114 NA 32 NA NA "Rheumatoid arthritis"
additional NA 193250002 NA NA NA 297641010 70 F3964 F396400 "Myopathy due to rheumatoid arthritis" 297641010 NA 32 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201785007 "Rheumatoid arthritis of interphalangeal joint of toe (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162081000006111 50 N040M N040M00 "Rheumatoid arthritis of interphalangeal joint of toe" 309809011 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 429192004 "Rheumatoid arthritis of foot (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 309805017 50 N040J N040J00 "Rheumatoid arthritis of other tarsal joint" 2696026017 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201784006 "Rheumatoid arthritis of lesser metatarsophalangeal joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162101000006115 50 N040L N040L00 "Rheumatoid arthritis of lesser metatarsophalangeal joint" 309808015 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 287007001 "Rheumatoid arthritis of hand joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 5721451000006119 50 ^ESCTRH572145 NA "Rheumatoid arthritis - hand joint" 426511016 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 3636551000006114 50 ^ESCTRH363655 NA "Rheumatoid disease" 1233203018 NA 32 NA NA "Rheumatoid arthritis"
additional NA 1083081000000100 NA NA NA 8459501000006119 50 ^ESCTRH845950 NA "Rheumatoid arthritis monitoring invitation email" 2714091000000118 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 15687201000119107 "Rheumatoid arthritis of bilateral knees (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 13709541000006116 40 ^ESCT1370954 NA "Bilateral rheumatoid arthritis of knees" 3773916011 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201783000 "Rheumatoid arthritis of first metatarsophalangeal joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 4809221000006114 40 ^ESCTRH480922 NA "Rheumatoid arthritis of first metatarsophalangeal joint" 309806016 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 399923009 "Rheumatoid arthritis with arteritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 6631621000006116 40 ^ESCTRH663162 NA "Rheumatoid arteritis" 1779210017 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889741000006118 40 N040-91 N040.91 "Rheum. arth. - other joint" 889741000006118 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 69896004 "Rheumatoid arthritis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 889801000006111 40 N040-97 N040.97 "Rheum. arth. - elbow joint" 889801000006111 NA 32 NA NA "Rheumatoid arthritis"
additional NA 1875561000006103 NA NA NA 1875561000006119 40 EMISNQRH17 NA "Rheumatoid arthritis monitoring invitation" 1875561000006119 NA 37 y NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 1073731000119100 "Rheumatoid arthritis of left knee (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 8447181000006111 30 ^ESCTRH844718 NA "Rheumatoid arthritis of left knee" 3333699019 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 195136004 "Rheumatoid myocarditis (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 300221014 30 G5y8 G5y8.00 "Rheumatoid myocarditis" 300221014 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 201770001 "Rheumatoid arthritis of distal radioulnar joint (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 162051000006115 30 N0406 N040600 "Rheumatoid arthritis of distal radio-ulnar joint" 309793012 NA 32 NA NA "Rheumatoid arthritis"
RARTH_COD "Rheumatoid arthritis diagnosis codes" 239793008 "Rheumatoid arthritis with organ / system involvement (disorder)" 999005851000230103 "INLIQ Rheumatoid arthritis | NCD Personalised Care | PLE GDPPR | QOF Rheumatoid arthritis" 424981000006114 30 Nyu10 Nyu1000 "[X]Rheumatoid arthritis+involvement/other organs or systems" 359293019 NA 32 NA NA "Rheumatoid arthritis"
